"Index","SPFB.SI.Open","SPFB.SI.High","SPFB.SI.Low","SPFB.SI.Close","SPFB.SI.Volume"
2016-02-24 23:30:00,76131,76199,76080,76185,33162
2016-02-24 23:45:00,76185,76206,76074,76136,16324
2016-02-25 10:00:00,76141,76766,76141,76683,178849
2016-02-25 10:15:00,76683,76731,76640,76716,72360
2016-02-25 10:30:00,76716,77010,76656,77010,110845
2016-02-25 10:45:00,77007,77084,76771,76778,109208
2016-02-25 11:00:00,76777,76886,76606,76793,187511
2016-02-25 11:15:00,76793,76926,76752,76858,149516
2016-02-25 11:30:00,76857,76885,76570,76629,110814
2016-02-25 11:45:00,76628,76919,76606,76907,150620
2016-02-25 12:00:00,76906,76953,76734,76786,92494
2016-02-25 12:15:00,76790,76833,76676,76726,67639
2016-02-25 12:30:00,76727,76776,76587,76736,68414
2016-02-25 12:45:00,76740,76756,76600,76726,48291
2016-02-25 13:00:00,76732,76796,76617,76662,80933
2016-02-25 13:15:00,76662,76718,76608,76669,46926
2016-02-25 13:30:00,76666,76675,76483,76583,89398
2016-02-25 13:45:00,76581,76594,76345,76407,71491
2016-02-25 14:00:00,76414,76527,76400,76492,40560
2016-02-25 14:15:00,76492,76557,76259,76310,81937
2016-02-25 14:30:00,76307,76376,76161,76249,82153
2016-02-25 14:45:00,76249,76320,76127,76132,54393
2016-02-25 15:00:00,76132,76189,75945,75995,127247
2016-02-25 15:15:00,75992,76108,75964,76096,49776
2016-02-25 15:30:00,76092,76195,76051,76189,51639
2016-02-25 15:45:00,76186,76313,76084,76297,69969
2016-02-25 16:00:00,76297,76558,76273,76519,109309
2016-02-25 16:15:00,76519,76569,76382,76504,69928
2016-02-25 16:30:00,76505,76779,76413,76666,199730
2016-02-25 16:45:00,76666,76710,76345,76397,115873
2016-02-25 17:00:00,76398,76457,76030,76257,167442
2016-02-25 17:15:00,76260,76407,76192,76397,118067
2016-02-25 17:30:00,76393,76629,76112,76597,134193
2016-02-25 17:45:00,76596,76624,76420,76542,104750
2016-02-25 18:00:00,76540,76693,76458,76460,106972
2016-02-25 18:15:00,76460,76543,76319,76433,85213
2016-02-25 18:30:00,76432,76681,76431,76638,91302
2016-02-25 19:00:00,76660,76871,76611,76733,104763
2016-02-25 19:15:00,76742,76764,76422,76465,61919
2016-02-25 19:30:00,76464,76557,76380,76511,47587
2016-02-25 19:45:00,76510,76565,76111,76186,71308
2016-02-25 20:00:00,76184,76323,76126,76242,34531
2016-02-25 20:15:00,76241,76344,76142,76212,36687
2016-02-25 20:30:00,76206,76384,76152,76331,28633
2016-02-25 20:45:00,76338,76428,76210,76270,20323
2016-02-25 21:00:00,76268,76360,76240,76319,16582
2016-02-25 21:15:00,76319,76327,76158,76189,30210
2016-02-25 21:30:00,76190,76209,75962,75974,59736
2016-02-25 21:45:00,75971,75996,75816,75873,80995
2016-02-25 22:00:00,75868,76030,75775,75792,81690
2016-02-25 22:15:00,75793,75941,75651,75896,100149
2016-02-25 22:30:00,75896,75905,75731,75848,37375
2016-02-25 22:45:00,75854,75859,75678,75686,28886
2016-02-25 23:00:00,75681,75710,75560,75616,28456
2016-02-25 23:15:00,75618,75793,75601,75762,54850
2016-02-25 23:30:00,75758,75843,75711,75728,31733
2016-02-25 23:45:00,75728,75810,75718,75757,7268
2016-02-26 10:00:00,75811,75906,75630,75676,149581
2016-02-26 10:15:00,75677,75687,75386,75456,249153
2016-02-26 10:30:00,75456,75583,75241,75575,193647
2016-02-26 10:45:00,75570,75576,75273,75383,116264
2016-02-26 11:00:00,75383,75487,75170,75183,218401
2016-02-26 11:15:00,75185,75249,75025,75188,202743
2016-02-26 11:30:00,75187,75359,75181,75260,96217
2016-02-26 11:45:00,75261,75486,75251,75353,92758
2016-02-26 12:00:00,75353,75378,75178,75279,121542
2016-02-26 12:15:00,75279,75499,75089,75338,365315
2016-02-26 12:30:00,75342,75462,75288,75337,88184
2016-02-26 12:45:00,75333,75387,75068,75219,115204
2016-02-26 13:00:00,75219,75259,75000,75168,145938
2016-02-26 13:15:00,75168,75360,75145,75309,77855
2016-02-26 13:30:00,75310,75386,75219,75296,60068
2016-02-26 13:45:00,75298,75318,75223,75278,31298
2016-02-26 14:00:00,75278,75384,75189,75264,51738
2016-02-26 14:15:00,75265,75382,75183,75355,54960
2016-02-26 14:30:00,75353,75546,75250,75506,91610
2016-02-26 14:45:00,75510,75684,75455,75523,104911
2016-02-26 15:00:00,75518,75769,75507,75685,100507
2016-02-26 15:15:00,75683,75891,75596,75823,112143
2016-02-26 15:30:00,75825,75983,75655,75914,133867
2016-02-26 15:45:00,75911,75978,75673,75698,102950
2016-02-26 16:00:00,75694,75847,75521,75760,111463
2016-02-26 16:15:00,75764,75823,75345,75379,120073
2016-02-26 16:30:00,75380,75514,75016,75021,234772
2016-02-26 16:45:00,75018,75067,74811,74985,261046
2016-02-26 17:00:00,74973,75263,74941,75032,164815
2016-02-26 17:15:00,75035,75140,74785,75106,157347
2016-02-26 17:30:00,75110,75299,74996,75223,122191
2016-02-26 17:45:00,75225,75494,75200,75465,117388
2016-02-26 18:00:00,75467,75874,75462,75734,180985
2016-02-26 18:15:00,75731,76120,75685,75925,187161
2016-02-26 18:30:00,75920,76005,75741,75890,117143
2016-02-26 19:00:00,75997,76049,75749,75993,88879
2016-02-26 19:15:00,75996,76074,75744,76071,64843
2016-02-26 19:30:00,76070,76343,76013,76190,99299
2016-02-26 19:45:00,76191,76333,76122,76333,52190
2016-02-26 20:00:00,76329,76535,76276,76474,74591
2016-02-26 20:15:00,76468,76493,76126,76167,50655
2016-02-26 20:30:00,76167,76400,76163,76315,42227
2016-02-26 20:45:00,76316,76589,76272,76505,63742
2016-02-26 21:00:00,76507,76610,76392,76514,46528
2016-02-26 21:15:00,76511,76634,76496,76602,36449
2016-02-26 21:30:00,76606,76680,76541,76631,32879
2016-02-26 21:45:00,76636,76751,76554,76703,40708
2016-02-26 22:00:00,76704,76761,76569,76680,37366
2016-02-26 22:15:00,76682,76724,76581,76666,31167
2016-02-26 22:30:00,76664,76696,76606,76644,17265
2016-02-26 22:45:00,76642,76662,76621,76653,9153
2016-02-26 23:00:00,76649,76674,76480,76515,26918
2016-02-26 23:15:00,76511,76604,76507,76595,13803
2016-02-26 23:30:00,76594,76630,76489,76530,20950
2016-02-26 23:45:00,76530,76545,76501,76541,10207
2016-02-29 10:00:00,76513,76513,75600,76225,174437
2016-02-29 10:15:00,76225,76314,76033,76095,100370
2016-02-29 10:30:00,76101,76271,76093,76137,74992
2016-02-29 10:45:00,76138,76267,76040,76245,73785
2016-02-29 11:00:00,76246,76453,76222,76229,162262
2016-02-29 11:15:00,76229,76340,76174,76324,83395
2016-02-29 11:30:00,76329,76344,76118,76129,56737
2016-02-29 11:45:00,76133,76392,76103,76385,57763
2016-02-29 12:00:00,76383,76420,76275,76417,67335
2016-02-29 12:15:00,76418,76537,76340,76377,87187
2016-02-29 12:30:00,76378,76550,76351,76521,76344
2016-02-29 12:45:00,76518,76611,76469,76537,44212
2016-02-29 13:00:00,76535,76544,76223,76389,130203
2016-02-29 13:15:00,76386,76393,76266,76325,61108
2016-02-29 13:30:00,76323,76470,76303,76444,49272
2016-02-29 13:45:00,76444,76479,76300,76312,31382
2016-02-29 14:00:00,76316,76415,76280,76280,23443
2016-02-29 14:15:00,76283,76400,76200,76240,55483
2016-02-29 14:30:00,76240,76323,76175,76195,46290
2016-02-29 14:45:00,76198,76285,76180,76233,36815
2016-02-29 15:00:00,76230,76284,76164,76230,55846
2016-02-29 15:15:00,76226,76256,76018,76085,63391
2016-02-29 15:30:00,76086,76178,76031,76082,71982
2016-02-29 15:45:00,76083,76359,76076,76297,71488
2016-02-29 16:00:00,76294,76305,76153,76212,58255
2016-02-29 16:15:00,76212,76310,76158,76244,47509
2016-02-29 16:30:00,76245,76270,75989,76061,96630
2016-02-29 16:45:00,76061,76132,75823,75830,109324
2016-02-29 17:00:00,75833,76078,75810,76030,98072
2016-02-29 17:15:00,76031,76037,75741,75767,98678
2016-02-29 17:30:00,75768,76051,75751,76028,102567
2016-02-29 17:45:00,76026,76077,75724,75810,117943
2016-02-29 18:00:00,75808,75965,75755,75870,83998
2016-02-29 18:15:00,75867,75881,75700,75825,85825
2016-02-29 18:30:00,75825,75825,75709,75716,81517
2016-02-29 19:00:00,75700,75700,75151,75309,136815
2016-02-29 19:15:00,75311,75346,75163,75309,53993
2016-02-29 19:30:00,75308,75383,75212,75356,31376
2016-02-29 19:45:00,75360,75464,75325,75413,34557
2016-02-29 20:00:00,75415,75518,75354,75355,29991
2016-02-29 20:15:00,75357,75395,75280,75281,28997
2016-02-29 20:30:00,75282,75344,75231,75302,24246
2016-02-29 20:45:00,75302,75366,75252,75280,20410
2016-02-29 21:00:00,75280,75380,75215,75367,21874
2016-02-29 21:15:00,75366,75484,75326,75464,21218
2016-02-29 21:30:00,75464,75611,75430,75544,41516
2016-02-29 21:45:00,75540,75649,75513,75536,27575
2016-02-29 22:00:00,75540,75686,75470,75624,39036
2016-02-29 22:15:00,75624,75773,75597,75606,52484
2016-02-29 22:30:00,75610,75634,75531,75590,25011
2016-02-29 22:45:00,75590,75604,75493,75511,12466
2016-02-29 23:00:00,75512,75527,75436,75466,15012
2016-02-29 23:15:00,75463,75573,75454,75566,11672
2016-02-29 23:30:00,75567,75585,75500,75529,16118
2016-02-29 23:45:00,75527,75534,75416,75479,8683
2016-03-01 10:00:00,75420,75420,74175,74309,344471
2016-03-01 10:15:00,74312,74340,74112,74182,161039
2016-03-01 10:30:00,74180,74332,74094,74236,121044
2016-03-01 10:45:00,74238,74284,74151,74195,70384
2016-03-01 11:00:00,74195,74426,74173,74272,140264
2016-03-01 11:15:00,74273,74293,74144,74219,92018
2016-03-01 11:30:00,74218,74221,74013,74084,139763
2016-03-01 11:45:00,74085,74090,73977,74065,82714
2016-03-01 12:00:00,74066,74300,74040,74211,106425
2016-03-01 12:15:00,74210,74252,74143,74177,71769
2016-03-01 12:30:00,74176,74199,74052,74181,62698
2016-03-01 12:45:00,74182,74191,73908,74029,103260
2016-03-01 13:00:00,74026,74145,74016,74068,75730
2016-03-01 13:15:00,74068,74180,74035,74057,52572
2016-03-01 13:30:00,74057,74064,73830,73886,95299
2016-03-01 13:45:00,73885,74220,73870,74168,96048
2016-03-01 14:00:00,74173,74367,74123,74360,84701
2016-03-01 14:15:00,74360,74397,74196,74215,57035
2016-03-01 14:30:00,74209,74272,74182,74221,30059
2016-03-01 14:45:00,74221,74462,74213,74391,68567
2016-03-01 15:00:00,74391,74524,74264,74275,85689
2016-03-01 15:15:00,74279,74328,74227,74241,52895
2016-03-01 15:30:00,74241,74386,74228,74299,38708
2016-03-01 15:45:00,74298,74316,74056,74056,78859
2016-03-01 16:00:00,74057,74143,73941,74033,116708
2016-03-01 16:15:00,74038,74289,73965,74278,84653
2016-03-01 16:30:00,74278,74279,74078,74179,57879
2016-03-01 16:45:00,74180,74389,74133,74212,63429
2016-03-01 17:00:00,74212,74242,74000,74135,91813
2016-03-01 17:15:00,74131,74469,74064,74453,116467
2016-03-01 17:30:00,74456,74545,74345,74477,147499
2016-03-01 17:45:00,74478,74641,74397,74442,141048
2016-03-01 18:00:00,74435,74460,74215,74385,109201
2016-03-01 18:15:00,74384,74529,74117,74240,106960
2016-03-01 18:30:00,74238,74337,74094,74200,69372
2016-03-01 19:00:00,74240,74381,74095,74102,39197
2016-03-01 19:15:00,74106,74207,73805,73856,107775
2016-03-01 19:30:00,73853,73862,73626,73768,125611
2016-03-01 19:45:00,73769,73838,73600,73630,80579
2016-03-01 20:00:00,73630,73657,73430,73514,97453
2016-03-01 20:15:00,73512,73721,73500,73597,50362
2016-03-01 20:30:00,73595,73774,73560,73713,44678
2016-03-01 20:45:00,73711,73743,73592,73651,31604
2016-03-01 21:00:00,73653,73792,73653,73727,25522
2016-03-01 21:15:00,73720,73762,73633,73753,23971
2016-03-01 21:30:00,73749,73754,73605,73622,21024
2016-03-01 21:45:00,73622,73690,73583,73653,18931
2016-03-01 22:00:00,73653,73700,73590,73698,18719
2016-03-01 22:15:00,73698,73725,73592,73622,26922
2016-03-01 22:30:00,73620,73630,73556,73581,16295
2016-03-01 22:45:00,73585,73594,73550,73560,11026
2016-03-01 23:00:00,73557,73589,73550,73566,13274
2016-03-01 23:15:00,73564,73606,73556,73592,9190
2016-03-01 23:30:00,73596,73615,73557,73605,15996
2016-03-01 23:45:00,73604,73683,73586,73678,12314
2016-03-02 10:00:00,73635,73709,73375,73678,150816
2016-03-02 10:15:00,73679,73900,73673,73704,126334
2016-03-02 10:30:00,73704,73930,73677,73810,84989
2016-03-02 10:45:00,73810,74146,73804,74098,123665
2016-03-02 11:00:00,74098,74195,74058,74105,149891
2016-03-02 11:15:00,74105,74177,73959,74007,107790
2016-03-02 11:30:00,74008,74190,73996,74127,67892
2016-03-02 11:45:00,74127,74152,74017,74024,44003
2016-03-02 12:00:00,74027,74163,74017,74097,68825
2016-03-02 12:15:00,74097,74160,74045,74097,45702
2016-03-02 12:30:00,74102,74160,74050,74152,43001
2016-03-02 12:45:00,74154,74436,74124,74403,143911
2016-03-02 13:00:00,74399,74444,74208,74215,83074
2016-03-02 13:15:00,74217,74346,74205,74283,40860
2016-03-02 13:30:00,74284,74354,74223,74339,97045
2016-03-02 13:45:00,74339,74375,74287,74312,48424
2016-03-02 14:00:00,74309,74322,74265,74291,22060
2016-03-02 14:15:00,74292,74298,74239,74255,25593
2016-03-02 14:30:00,74257,74282,74100,74174,67065
2016-03-02 14:45:00,74173,74240,74153,74175,48127
2016-03-02 15:00:00,74173,74198,74054,74190,72040
2016-03-02 15:15:00,74192,74255,74120,74130,37738
2016-03-02 15:30:00,74127,74161,73982,74071,68436
2016-03-02 15:45:00,74076,74165,74069,74093,40922
2016-03-02 16:00:00,74093,74129,74026,74045,42292
2016-03-02 16:15:00,74045,74069,73931,73965,83328
2016-03-02 16:30:00,73962,74137,73953,74077,59812
2016-03-02 16:45:00,74078,74182,74014,74139,43484
2016-03-02 17:00:00,74132,74267,74076,74142,95561
2016-03-02 17:15:00,74142,74215,74057,74169,56652
2016-03-02 17:30:00,74167,74178,73915,73951,96312
2016-03-02 17:45:00,73947,74037,73873,73961,87685
2016-03-02 18:00:00,73964,73993,73818,73883,86597
2016-03-02 18:15:00,73881,74078,73851,73930,84929
2016-03-02 18:30:00,73925,74536,73925,74387,361105
2016-03-02 19:00:00,74370,74370,73341,73539,241606
2016-03-02 19:15:00,73544,73661,73442,73584,102166
2016-03-02 19:30:00,73583,73838,73562,73787,69434
2016-03-02 19:45:00,73784,73864,73643,73857,57681
2016-03-02 20:00:00,73857,73998,73766,73819,86134
2016-03-02 20:15:00,73818,73885,73752,73814,36409
2016-03-02 20:30:00,73814,73920,73521,73588,50292
2016-03-02 20:45:00,73584,73650,73566,73595,36186
2016-03-02 21:00:00,73592,73730,73570,73680,31931
2016-03-02 21:15:00,73679,73719,73616,73685,26031
2016-03-02 21:30:00,73685,73744,73640,73650,22593
2016-03-02 21:45:00,73651,73697,73610,73662,20559
2016-03-02 22:00:00,73662,73679,73531,73592,31038
2016-03-02 22:15:00,73586,73623,73381,73451,53789
2016-03-02 22:30:00,73450,73498,73424,73486,21093
2016-03-02 22:45:00,73483,73504,73436,73479,12213
2016-03-02 23:00:00,73479,73557,73425,73459,14346
2016-03-02 23:15:00,73455,73460,73402,73422,17355
2016-03-02 23:30:00,73425,73460,73400,73404,20514
2016-03-02 23:45:00,73400,73414,73240,73313,36411
2016-03-03 10:00:00,73321,73850,73321,73795,130800
2016-03-03 10:15:00,73797,74011,73790,73905,129843
2016-03-03 10:30:00,73905,74045,73868,73983,72451
2016-03-03 10:45:00,73978,74327,73926,74240,155604
2016-03-03 11:00:00,74240,74330,74037,74100,171754
2016-03-03 11:15:00,74094,74218,74030,74153,71361
2016-03-03 11:30:00,74148,74273,74144,74187,87952
2016-03-03 11:45:00,74187,74235,74058,74137,74628
2016-03-03 12:00:00,74134,74234,74078,74102,80697
2016-03-03 12:15:00,74104,74124,73963,74065,54775
2016-03-03 12:30:00,74064,74149,74035,74108,74026
2016-03-03 12:45:00,74107,74148,73918,74001,70801
2016-03-03 13:00:00,74002,74041,73900,74010,45059
2016-03-03 13:15:00,74014,74074,74000,74021,29260
2016-03-03 13:30:00,74017,74036,73795,73829,66062
2016-03-03 13:45:00,73829,73856,73737,73785,63730
2016-03-03 14:00:00,73784,73788,73667,73727,65130
2016-03-03 14:15:00,73726,73811,73653,73763,50053
2016-03-03 14:30:00,73763,73800,73704,73740,33187
2016-03-03 14:45:00,73746,73800,73614,73650,37728
2016-03-03 15:00:00,73648,73712,73609,73658,32308
2016-03-03 15:15:00,73658,73662,73577,73618,33777
2016-03-03 15:30:00,73614,73655,73543,73583,96572
2016-03-03 15:45:00,73583,73622,73483,73557,55258
2016-03-03 16:00:00,73557,73699,73510,73680,51883
2016-03-03 16:15:00,73678,73911,73675,73871,92653
2016-03-03 16:30:00,73872,73990,73805,73902,83922
2016-03-03 16:45:00,73905,74053,73885,74021,95266
2016-03-03 17:00:00,74025,74120,73874,74068,105200
2016-03-03 17:15:00,74068,74187,73880,74123,108997
2016-03-03 17:30:00,74119,74136,73909,74090,96452
2016-03-03 17:45:00,74094,74128,73886,74012,81866
2016-03-03 18:00:00,74014,74119,73943,74092,121928
2016-03-03 18:15:00,74096,74100,73755,73843,106256
2016-03-03 18:30:00,73839,73859,73669,73687,97092
2016-03-03 19:00:00,73666,73666,73333,73535,105343
2016-03-03 19:15:00,73535,73543,73423,73508,61044
2016-03-03 19:30:00,73506,73580,73455,73576,44336
2016-03-03 19:45:00,73574,73723,73554,73623,51440
2016-03-03 20:00:00,73621,73636,73461,73530,40133
2016-03-03 20:15:00,73530,73583,73479,73522,37125
2016-03-03 20:30:00,73519,73527,73428,73448,20852
2016-03-03 20:45:00,73450,73546,73404,73526,22052
2016-03-03 21:00:00,73527,73535,73388,73413,23028
2016-03-03 21:15:00,73408,73440,73369,73393,23235
2016-03-03 21:30:00,73393,73418,73290,73351,46837
2016-03-03 21:45:00,73347,73405,73300,73308,24731
2016-03-03 22:00:00,73308,73365,73200,73245,59769
2016-03-03 22:15:00,73245,73279,73100,73185,66298
2016-03-03 22:30:00,73185,73316,73169,73257,23370
2016-03-03 22:45:00,73253,73299,73231,73267,14936
2016-03-03 23:00:00,73267,73272,73210,73244,12599
2016-03-03 23:15:00,73244,73276,73220,73269,10282
2016-03-03 23:30:00,73270,73390,73270,73364,23105
2016-03-03 23:45:00,73364,73427,73349,73377,12502
2016-03-04 10:00:00,73350,73386,72839,73299,177411
2016-03-04 10:15:00,73297,73369,73169,73232,81645
2016-03-04 10:30:00,73229,73302,73175,73269,55241
2016-03-04 10:45:00,73270,73569,73258,73471,107035
2016-03-04 11:00:00,73468,73498,73378,73482,94155
2016-03-04 11:15:00,73482,73579,73255,73425,125923
2016-03-04 11:30:00,73428,73505,73300,73322,62502
2016-03-04 11:45:00,73320,73418,73146,73202,60310
2016-03-04 12:00:00,73202,73455,73196,73391,81821
2016-03-04 12:15:00,73390,73399,73276,73350,77482
2016-03-04 12:30:00,73350,73408,73294,73354,42862
2016-03-04 12:45:00,73355,73590,73353,73496,83136
2016-03-04 13:00:00,73498,73550,73339,73376,64526
2016-03-04 13:15:00,73377,73479,73362,73410,35567
2016-03-04 13:30:00,73410,73425,73350,73416,26582
2016-03-04 13:45:00,73416,73425,73314,73350,34768
2016-03-04 14:00:00,73348,73363,73213,73232,38197
2016-03-04 14:15:00,73231,73360,73210,73356,32575
2016-03-04 14:30:00,73357,73395,73298,73369,27324
2016-03-04 14:45:00,73373,73382,73244,73288,38876
2016-03-04 15:00:00,73286,73347,73192,73218,40567
2016-03-04 15:15:00,73218,73261,73101,73228,74494
2016-03-04 15:30:00,73226,73238,73093,73143,53265
2016-03-04 15:45:00,73145,73242,73036,73213,73752
2016-03-04 16:00:00,73209,73260,73103,73189,55178
2016-03-04 16:15:00,73189,73260,73017,73060,63710
2016-03-04 16:30:00,73061,73187,72684,72930,355863
2016-03-04 16:45:00,72930,73087,72909,72960,130412
2016-03-04 17:00:00,72957,73053,72717,72763,127422
2016-03-04 17:15:00,72761,72840,72721,72808,70952
2016-03-04 17:30:00,72805,72941,72637,72885,109754
2016-03-04 17:45:00,72885,72958,72751,72761,71503
2016-03-04 18:00:00,72761,72797,72570,72573,96803
2016-03-04 18:15:00,72573,72581,72438,72451,88968
2016-03-04 18:30:00,72449,72554,72336,72350,87170
2016-03-04 19:00:00,72403,72412,72027,72059,103163
2016-03-04 19:15:00,72057,72207,72039,72108,85960
2016-03-04 19:30:00,72106,72110,71968,72078,78942
2016-03-04 19:45:00,72076,72130,71975,71993,64912
2016-03-04 20:00:00,71987,72144,71874,72099,85003
2016-03-04 20:15:00,72092,72165,72017,72068,45465
2016-03-04 20:30:00,72072,72290,72042,72239,39967
2016-03-04 20:45:00,72241,72253,71994,72044,38182
2016-03-04 21:00:00,72042,72143,71981,72007,34999
2016-03-04 21:15:00,72004,72064,71990,72007,24679
2016-03-04 21:30:00,72002,72094,72002,72039,20741
2016-03-04 21:45:00,72040,72040,71958,72000,22228
2016-03-04 22:00:00,72000,72088,71983,72061,21867
2016-03-04 22:15:00,72060,72093,71980,72000,27129
2016-03-04 22:30:00,72000,72042,71980,72018,12085
2016-03-04 22:45:00,72018,72080,72015,72056,12684
2016-03-04 23:00:00,72056,72205,72050,72159,31809
2016-03-04 23:15:00,72157,72181,72119,72161,18166
2016-03-04 23:30:00,72160,72200,72104,72154,29802
2016-03-04 23:45:00,72150,72166,72106,72125,11027
2016-03-07 10:00:00,72125,72148,71786,72147,119126
2016-03-07 10:15:00,72143,72277,72077,72169,66964
2016-03-07 10:30:00,72173,72334,72173,72279,48388
2016-03-07 10:45:00,72279,72395,72257,72332,49802
2016-03-07 11:00:00,72335,72398,71956,71977,82111
2016-03-07 11:15:00,71977,72135,71882,72109,80534
2016-03-07 11:30:00,72108,72277,72061,72275,41772
2016-03-07 11:45:00,72275,72325,72211,72311,43865
2016-03-07 12:00:00,72310,72313,72135,72232,37676
2016-03-07 12:15:00,72234,72239,72054,72080,31632
2016-03-07 12:30:00,72081,72100,71976,72065,53488
2016-03-07 12:45:00,72061,72148,72018,72132,33119
2016-03-07 13:00:00,72132,72250,72092,72218,42652
