"Index","SPFB.RTS.Open","SPFB.RTS.High","SPFB.RTS.Low","SPFB.RTS.Close","SPFB.RTS.Volume"
2015-11-11 12:30:00,85360,85540,85260,85420,12903
2015-11-11 12:45:00,85420,85470,85300,85360,7184
2015-11-11 13:00:00,85360,85450,85230,85430,9753
2015-11-11 13:15:00,85420,85480,85330,85340,7889
2015-11-11 13:30:00,85340,85360,85170,85220,8514
2015-11-11 13:45:00,85220,85290,85120,85130,6057
2015-11-11 14:00:00,85130,85180,85010,85100,5297
2015-11-11 14:15:00,85100,85150,85040,85100,4309
2015-11-11 14:30:00,85100,85200,85070,85120,4702
2015-11-11 14:45:00,85120,85150,84930,84950,6743
2015-11-11 15:00:00,84950,84950,84660,84690,20600
2015-11-11 15:15:00,84690,84830,84600,84810,12964
2015-11-11 15:30:00,84810,84920,84750,84900,7037
2015-11-11 15:45:00,84890,85090,84770,85060,14006
2015-11-11 16:00:00,85060,85260,85030,85230,13522
2015-11-11 16:15:00,85220,85350,84740,84810,25836
2015-11-11 16:30:00,84820,85020,84670,85000,16360
2015-11-11 16:45:00,85000,85220,84890,85220,14531
2015-11-11 17:00:00,85210,85620,85210,85440,36243
2015-11-11 17:15:00,85440,86060,85350,85890,45141
2015-11-11 17:30:00,85900,85970,85710,85740,24755
2015-11-11 17:45:00,85740,85790,85370,85380,22185
2015-11-11 18:00:00,85380,85500,84850,84910,37528
2015-11-11 18:15:00,84910,85120,84580,84590,35829
2015-11-11 18:30:00,84580,84600,84180,84300,51674
2015-11-11 19:00:00,84430,84500,83690,83850,28389
2015-11-11 19:15:00,83860,83960,83730,83780,12643
2015-11-11 19:30:00,83790,84090,83790,84020,9150
2015-11-11 19:45:00,84010,84250,83990,84100,7808
2015-11-11 20:00:00,84100,84150,83760,83900,8156
2015-11-11 20:15:00,83880,83970,83710,83890,7358
2015-11-11 20:30:00,83890,83940,83790,83820,3676
2015-11-11 20:45:00,83840,83850,83570,83630,8873
2015-11-11 21:00:00,83620,83660,83360,83540,13718
2015-11-11 21:15:00,83550,83600,83470,83570,3915
2015-11-11 21:30:00,83560,83750,83470,83660,8766
2015-11-11 21:45:00,83650,83720,83500,83550,4664
2015-11-11 22:00:00,83560,83630,83350,83370,8173
2015-11-11 22:15:00,83370,83530,83310,83490,9166
2015-11-11 22:30:00,83500,83560,83240,83340,5666
2015-11-11 22:45:00,83340,83440,83270,83330,5060
2015-11-11 23:00:00,83310,83520,83300,83510,3872
2015-11-11 23:15:00,83500,83510,83370,83510,2577
2015-11-11 23:30:00,83510,83550,83380,83440,3148
2015-11-11 23:45:00,83430,83580,83430,83470,3189
2015-11-12 10:00:00,83520,83820,83360,83600,24456
2015-11-12 10:15:00,83600,83770,83440,83450,14324
2015-11-12 10:30:00,83450,83680,83400,83440,13138
2015-11-12 10:45:00,83430,83640,83420,83520,9820
2015-11-12 11:00:00,83530,83880,83480,83810,21346
2015-11-12 11:15:00,83810,84080,83790,84030,16149
2015-11-12 11:30:00,84020,84220,83930,84130,17097
2015-11-12 11:45:00,84130,84270,83990,84260,11028
2015-11-12 12:00:00,84260,84350,83970,84040,17283
2015-11-12 12:15:00,84020,84090,83810,83900,10744
2015-11-12 12:30:00,83920,83980,83710,83710,9834
2015-11-12 12:45:00,83720,83810,83520,83530,15690
2015-11-12 13:00:00,83530,83820,83450,83690,18295
2015-11-12 13:15:00,83690,83880,83630,83720,8420
2015-11-12 13:30:00,83720,83830,83600,83760,6450
2015-11-12 13:45:00,83760,83870,83660,83710,6691
2015-11-12 14:00:00,83710,83860,83640,83820,7257
2015-11-12 14:15:00,83820,83860,83560,83770,11496
2015-11-12 14:30:00,83760,83810,83510,83530,9621
2015-11-12 14:45:00,83530,83630,83370,83500,10490
2015-11-12 15:00:00,83490,83610,83140,83150,20717
2015-11-12 15:15:00,83160,83290,83100,83290,18311
2015-11-12 15:30:00,83280,83380,83120,83210,11401
2015-11-12 15:45:00,83200,83210,83050,83090,10049
2015-11-12 16:00:00,83090,83220,82880,83020,22293
2015-11-12 16:15:00,83020,83120,82960,83000,7303
2015-11-12 16:30:00,83000,83090,82740,82870,17197
2015-11-12 16:45:00,82870,83050,82760,82790,12230
2015-11-12 17:00:00,82790,82870,82550,82590,20557
2015-11-12 17:15:00,82590,82910,82520,82890,17148
2015-11-12 17:30:00,82890,83050,82740,82940,24188
2015-11-12 17:45:00,82930,83500,82850,83430,37647
2015-11-12 18:00:00,83440,83590,83030,83270,29245
2015-11-12 18:15:00,83270,83490,83210,83390,16904
2015-11-12 18:30:00,83390,83650,83320,83640,17803
2015-11-12 19:00:00,83610,83820,83230,83280,35148
2015-11-12 19:15:00,83290,83300,82650,82660,23437
2015-11-12 19:30:00,82660,83010,82570,82930,15679
2015-11-12 19:45:00,82920,82920,82710,82840,7694
2015-11-12 20:00:00,82840,82990,82550,82600,11627
2015-11-12 20:15:00,82600,82620,82330,82530,15521
2015-11-12 20:30:00,82530,82580,82150,82330,14375
2015-11-12 20:45:00,82320,82480,82250,82350,8910
2015-11-12 21:00:00,82370,82550,82350,82530,5601
2015-11-12 21:15:00,82530,82670,82510,82560,6015
2015-11-12 21:30:00,82580,82760,82570,82650,7299
2015-11-12 21:45:00,82640,82670,82470,82630,8177
2015-11-12 22:00:00,82630,82680,82280,82380,8230
2015-11-12 22:15:00,82390,82390,82010,82090,13608
2015-11-12 22:30:00,82090,82250,82090,82180,6346
2015-11-12 22:45:00,82180,82220,82060,82130,5019
2015-11-12 23:00:00,82130,82180,82030,82160,3194
2015-11-12 23:15:00,82170,82170,81940,82000,5403
2015-11-12 23:30:00,81990,82100,81920,82070,5979
2015-11-12 23:45:00,82070,82170,82020,82060,3682
2015-11-13 10:00:00,82060,82320,81560,81570,37031
2015-11-13 10:15:00,81570,81720,81360,81380,21478
2015-11-13 10:30:00,81380,81580,81250,81390,21769
2015-11-13 10:45:00,81390,81730,81340,81610,14559
2015-11-13 11:00:00,81610,82100,81580,81940,28214
2015-11-13 11:15:00,81940,82430,81870,82360,25429
2015-11-13 11:30:00,82360,82480,82230,82250,17785
2015-11-13 11:45:00,82250,82290,81990,82190,13484
2015-11-13 12:00:00,82170,82180,81820,82050,15183
2015-11-13 12:15:00,82050,82270,82020,82140,11108
2015-11-13 12:30:00,82130,82190,81930,82090,10664
2015-11-13 12:45:00,82080,82160,81980,82140,5012
2015-11-13 13:00:00,82140,82470,82120,82380,12279
2015-11-13 13:15:00,82380,82680,82340,82340,20476
2015-11-13 13:30:00,82350,82420,82250,82370,8989
2015-11-13 13:45:00,82380,82440,82060,82080,9521
2015-11-13 14:00:00,82100,82140,81920,81950,11562
2015-11-13 14:15:00,81930,82230,81840,82170,13879
2015-11-13 14:30:00,82170,82320,82100,82220,8382
2015-11-13 14:45:00,82200,82220,81960,82160,12393
2015-11-13 15:00:00,82160,82280,82020,82070,6963
2015-11-13 15:15:00,82070,82150,81910,81920,8717
2015-11-13 15:30:00,81910,81930,81670,81830,16315
2015-11-13 15:45:00,81830,81880,81650,81790,10215
2015-11-13 16:00:00,81780,82040,81740,82020,11386
2015-11-13 16:15:00,82020,82350,81840,82320,14851
2015-11-13 16:30:00,82320,82620,82060,82360,29504
2015-11-13 16:45:00,82360,82430,82000,82030,15418
2015-11-13 17:00:00,82020,82260,81880,82210,20350
2015-11-13 17:15:00,82210,82250,81810,81830,16189
2015-11-13 17:30:00,81830,82200,81770,81990,22364
2015-11-13 17:45:00,81990,81990,81450,81470,28451
2015-11-13 18:00:00,81470,81600,81160,81170,29520
2015-11-13 18:15:00,81160,81550,81110,81400,29282
2015-11-13 18:30:00,81400,81600,81230,81450,24169
2015-11-13 19:00:00,81470,81540,81170,81220,12839
2015-11-13 19:15:00,81210,81630,80930,81480,17451
2015-11-13 19:30:00,81480,81560,81320,81510,7665
2015-11-13 19:45:00,81530,81840,81480,81820,8909
2015-11-13 20:00:00,81820,81950,81740,81910,10063
2015-11-13 20:15:00,81920,81920,81620,81630,6261
2015-11-13 20:30:00,81640,81700,81500,81570,5684
2015-11-13 20:45:00,81570,81690,81500,81660,3332
2015-11-13 21:00:00,81670,81750,81390,81490,8315
2015-11-13 21:15:00,81490,81490,81290,81410,6915
2015-11-13 21:30:00,81400,81460,81150,81220,6565
2015-11-13 21:45:00,81220,81400,81210,81270,5631
2015-11-13 22:00:00,81260,81510,81240,81500,4789
2015-11-13 22:15:00,81500,81660,81420,81440,9733
2015-11-13 22:30:00,81430,81550,81380,81540,2342
2015-11-13 22:45:00,81530,81550,81410,81490,2162
2015-11-13 23:00:00,81500,81630,81500,81630,3937
2015-11-13 23:15:00,81640,81650,81520,81620,2303
2015-11-13 23:30:00,81620,81760,81600,81710,6170
2015-11-13 23:45:00,81710,81750,81650,81700,1830
2015-11-16 10:00:00,81670,82300,81380,82260,35595
2015-11-16 10:15:00,82270,82400,81960,82080,19788
2015-11-16 10:30:00,82080,82100,81680,81850,20853
2015-11-16 10:45:00,81840,82260,81800,82110,18300
2015-11-16 11:00:00,82100,82250,81870,82020,23769
2015-11-16 11:15:00,82020,82530,81980,82370,27824
2015-11-16 11:30:00,82370,82800,82250,82790,32034
2015-11-16 11:45:00,82800,82930,82630,82900,24018
2015-11-16 12:00:00,82900,83180,82820,83070,27442
2015-11-16 12:15:00,83080,83140,82760,82800,16259
2015-11-16 12:30:00,82820,82930,82690,82700,9704
2015-11-16 12:45:00,82710,82770,82550,82680,12742
2015-11-16 13:00:00,82670,82970,82640,82920,14098
2015-11-16 13:15:00,82920,82960,82630,82810,9647
2015-11-16 13:30:00,82820,82870,82700,82770,8697
2015-11-16 13:45:00,82770,83370,82760,83270,27690
2015-11-16 14:00:00,83290,83470,83180,83430,18185
2015-11-16 14:15:00,83430,83690,83330,83550,25441
2015-11-16 14:30:00,83550,83860,83500,83720,23843
2015-11-16 14:45:00,83740,83740,83530,83610,13608
2015-11-16 15:00:00,83620,83850,83600,83650,13199
2015-11-16 15:15:00,83640,83920,83590,83800,15726
2015-11-16 15:30:00,83810,83830,83570,83650,12559
2015-11-16 15:45:00,83640,83700,83470,83570,11471
2015-11-16 16:00:00,83560,83750,83450,83460,19012
2015-11-16 16:15:00,83450,83460,83260,83320,19173
2015-11-16 16:30:00,83310,83400,82950,83010,26141
2015-11-16 16:45:00,83000,83120,82580,82660,32189
2015-11-16 17:00:00,82650,83030,82550,82620,29634
2015-11-16 17:15:00,82630,82730,82300,82670,33247
2015-11-16 17:30:00,82660,83150,82600,82890,35408
2015-11-16 17:45:00,82890,83170,82680,82740,27482
2015-11-16 18:00:00,82750,83060,82620,83040,31404
2015-11-16 18:15:00,83050,83120,82820,82820,17659
2015-11-16 18:30:00,82820,82860,82650,82850,17052
2015-11-16 19:00:00,82740,82920,82570,82590,13027
2015-11-16 19:15:00,82590,83030,82530,82610,16742
2015-11-16 19:30:00,82610,83020,82580,82880,9966
2015-11-16 19:45:00,82880,83060,82820,82840,11384
2015-11-16 20:00:00,82840,82860,82570,82660,12542
2015-11-16 20:15:00,82650,83490,82610,83230,19362
2015-11-16 20:30:00,83220,84030,83210,83900,25707
2015-11-16 20:45:00,83900,84190,83780,83990,20179
2015-11-16 21:00:00,83990,84510,83830,84230,20969
2015-11-16 21:15:00,84230,84470,84100,84130,11283
2015-11-16 21:30:00,84140,84290,83990,84090,10081
2015-11-16 21:45:00,84090,84530,84090,84530,15337
2015-11-16 22:00:00,84520,84660,84290,84470,19092
2015-11-16 22:15:00,84480,84730,84280,84360,17041
2015-11-16 22:30:00,84360,84590,84320,84560,5734
2015-11-16 22:45:00,84550,84700,84500,84660,6533
2015-11-16 23:00:00,84660,84850,84600,84800,9314
2015-11-16 23:15:00,84810,84880,84750,84830,5984
2015-11-16 23:30:00,84840,85080,84830,84980,11982
2015-11-16 23:45:00,84970,84980,84910,84970,3897
2015-11-17 10:00:00,84900,85200,84510,84580,42984
2015-11-17 10:15:00,84590,84710,84410,84490,16525
2015-11-17 10:30:00,84490,84490,84210,84460,16526
2015-11-17 10:45:00,84460,84770,84380,84550,24952
2015-11-17 11:00:00,84560,84700,84290,84630,21426
2015-11-17 11:15:00,84640,85080,84620,85060,27527
2015-11-17 11:30:00,85060,85150,84710,84720,20558
2015-11-17 11:45:00,84720,84850,84570,84720,14775
2015-11-17 12:00:00,84720,85300,84700,85220,31127
2015-11-17 12:15:00,85210,85650,85170,85620,42396
2015-11-17 12:30:00,85610,85800,85590,85640,25709
2015-11-17 12:45:00,85650,86030,85650,85860,26375
2015-11-17 13:00:00,85870,85990,85610,85620,19899
2015-11-17 13:15:00,85620,85860,85500,85840,20140
2015-11-17 13:30:00,85840,85920,85570,85870,15268
2015-11-17 13:45:00,85870,85880,85590,85690,10792
2015-11-17 14:00:00,85690,86290,85660,86230,28965
2015-11-17 14:15:00,86230,86240,85570,85690,27139
2015-11-17 14:30:00,85690,85700,85410,85680,22874
2015-11-17 14:45:00,85680,85810,85460,85480,13536
2015-11-17 15:00:00,85480,85780,85340,85430,22088
2015-11-17 15:15:00,85440,85740,85420,85480,19461
2015-11-17 15:30:00,85480,85590,85230,85360,19461
2015-11-17 15:45:00,85360,85740,85290,85620,14642
2015-11-17 16:00:00,85620,86010,85500,85950,25215
2015-11-17 16:15:00,85940,85940,85700,85740,12341
2015-11-17 16:30:00,85750,86340,85440,86120,45357
2015-11-17 16:45:00,86130,86460,86040,86370,30059
2015-11-17 17:00:00,86370,86370,85800,85900,32321
2015-11-17 17:15:00,85900,86290,85830,86080,33158
2015-11-17 17:30:00,86070,86090,85580,85650,36049
2015-11-17 17:45:00,85640,86080,85480,86060,25431
2015-11-17 18:00:00,86060,86620,85860,86110,54914
2015-11-17 18:15:00,86120,86450,85750,86390,42731
2015-11-17 18:30:00,86390,86900,86250,86830,43237
2015-11-17 19:00:00,86810,86850,86460,86680,21337
2015-11-17 19:15:00,86670,87370,86670,87350,26615
2015-11-17 19:30:00,87360,87720,87290,87380,25802
2015-11-17 19:45:00,87390,87490,87110,87180,14146
2015-11-17 20:00:00,87180,87510,87120,87360,11319
2015-11-17 20:15:00,87350,87440,86950,87030,12266
2015-11-17 20:30:00,87030,87310,87010,87250,9376
2015-11-17 20:45:00,87250,87580,87210,87530,9755
2015-11-17 21:00:00,87530,87700,87330,87600,12300
2015-11-17 21:15:00,87590,87590,87230,87300,11504
2015-11-17 21:30:00,87310,87450,87220,87260,6681
2015-11-17 21:45:00,87270,87540,87170,87480,7547
2015-11-17 22:00:00,87480,87540,87300,87360,6760
2015-11-17 22:15:00,87360,87400,87060,87140,7460
2015-11-17 22:30:00,87130,87200,86980,87010,5433
2015-11-17 22:45:00,87000,87230,86920,87130,6411
2015-11-17 23:00:00,87140,87140,86650,86760,11712
2015-11-17 23:15:00,86770,86900,86660,86790,6288
2015-11-17 23:30:00,86790,86820,86680,86710,4791
2015-11-17 23:45:00,86700,86740,86570,86630,3130
2015-11-18 10:00:00,86640,87430,86630,87350,33302
2015-11-18 10:15:00,87350,87480,86780,87300,34681
2015-11-18 10:30:00,87300,87340,87000,87180,23020
2015-11-18 10:45:00,87160,87540,87050,87220,22892
2015-11-18 11:00:00,87210,87470,87070,87430,29122
2015-11-18 11:15:00,87430,87500,87040,87430,25499
2015-11-18 11:30:00,87420,87790,87250,87400,41638
2015-11-18 11:45:00,87390,87540,87080,87080,22000
2015-11-18 12:00:00,87100,87340,86930,87240,22647
2015-11-18 12:15:00,87250,87390,87050,87290,14509
2015-11-18 12:30:00,87290,87370,87090,87330,10804
2015-11-18 12:45:00,87340,87730,87230,87560,21085
2015-11-18 13:00:00,87560,88180,87550,88090,33880
2015-11-18 13:15:00,88100,88430,88050,88090,25622
2015-11-18 13:30:00,88090,88170,87950,88130,14236
2015-11-18 13:45:00,88130,88190,87840,88000,14846
2015-11-18 14:00:00,88020,88330,87980,88270,14801
2015-11-18 14:15:00,88250,88490,88230,88360,21102
2015-11-18 14:30:00,88370,88550,88290,88500,14402
2015-11-18 14:45:00,88490,88620,88270,88290,19060
2015-11-18 15:00:00,88300,88510,88280,88480,9975
2015-11-18 15:15:00,88500,88580,88350,88500,13385
2015-11-18 15:30:00,88500,88580,88070,88090,19142
2015-11-18 15:45:00,88090,88250,87690,87820,24869
2015-11-18 16:00:00,87810,88230,87700,87980,27643
2015-11-18 16:15:00,88000,88120,87870,87960,13616
2015-11-18 16:30:00,87970,88300,87770,88150,30553
2015-11-18 16:45:00,88150,88430,87920,88420,29786
2015-11-18 17:00:00,88420,88460,87910,87930,20364
2015-11-18 17:15:00,87930,88320,87930,88130,18837
2015-11-18 17:30:00,88130,88530,88120,88340,32585
2015-11-18 17:45:00,88350,88680,88330,88570,32382
2015-11-18 18:00:00,88570,88640,88350,88410,26956
2015-11-18 18:15:00,88420,88540,88270,88400,21219
2015-11-18 18:30:00,88410,88670,88040,88290,53831
2015-11-18 19:00:00,88320,88380,87900,88200,12075
2015-11-18 19:15:00,88210,88270,88010,88130,10547
2015-11-18 19:30:00,88140,88350,88060,88280,10552
2015-11-18 19:45:00,88290,88320,87780,87900,23072
2015-11-18 20:00:00,87900,87900,87550,87580,20606
2015-11-18 20:15:00,87580,87740,87440,87540,17592
2015-11-18 20:30:00,87540,87600,87240,87270,9747
2015-11-18 20:45:00,87270,87410,87140,87310,9726
2015-11-18 21:00:00,87300,87590,87280,87550,9449
2015-11-18 21:15:00,87550,87610,87340,87360,7313
2015-11-18 21:30:00,87360,87700,87250,87670,8890
2015-11-18 21:45:00,87670,87770,87510,87610,7272
2015-11-18 22:00:00,87620,88290,87390,88060,38829
2015-11-18 22:15:00,88060,88260,87980,88200,14621
2015-11-18 22:30:00,88200,88590,88080,88560,9694
2015-11-18 22:45:00,88570,89120,88510,89110,15358
2015-11-18 23:00:00,89110,89150,88920,89030,8743
2015-11-18 23:15:00,89030,89270,88970,89100,7613
2015-11-18 23:30:00,89100,89190,88990,89050,7589
2015-11-18 23:45:00,89070,89070,88950,89000,3491
2015-11-19 10:00:00,89050,89380,88710,89360,33596
2015-11-19 10:15:00,89370,89450,88690,88850,26951
2015-11-19 10:30:00,88860,88920,87620,87620,51479
2015-11-19 10:45:00,87620,87980,87530,87840,34103
2015-11-19 11:00:00,87840,88600,87820,88430,40789
2015-11-19 11:15:00,88430,88820,88420,88560,28543
2015-11-19 11:30:00,88570,88790,88510,88760,12827
2015-11-19 11:45:00,88760,88790,88350,88370,15409
2015-11-19 12:00:00,88360,88490,88190,88420,18817
2015-11-19 12:15:00,88410,88550,88120,88320,13594
2015-11-19 12:30:00,88320,88570,88150,88460,12741
2015-11-19 12:45:00,88460,88760,88430,88740,12079
2015-11-19 13:00:00,88740,88920,88610,88760,17425
2015-11-19 13:15:00,88770,88900,88680,88870,9499
2015-11-19 13:30:00,88870,89050,88740,88870,17330
2015-11-19 13:45:00,88890,89250,88860,89190,14944
2015-11-19 14:00:00,89210,89930,89130,89870,64612
2015-11-19 14:15:00,89880,89990,89550,89590,26436
2015-11-19 14:30:00,89590,90000,89580,89820,17178
2015-11-19 14:45:00,89820,89900,89470,89610,16727
2015-11-19 15:00:00,89620,89690,89250,89290,21692
2015-11-19 15:15:00,89290,89450,89030,89080,19474
2015-11-19 15:30:00,89080,89110,88590,88740,36336
2015-11-19 15:45:00,88740,88880,88460,88490,24976
2015-11-19 16:00:00,88490,88780,88260,88670,34323
2015-11-19 16:15:00,88670,88800,88380,88610,17502
2015-11-19 16:30:00,88620,88750,88360,88730,22754
2015-11-19 16:45:00,88710,88790,88380,88540,18821
2015-11-19 17:00:00,88530,88870,88470,88650,31131
2015-11-19 17:15:00,88660,88740,88390,88470,23480
2015-11-19 17:30:00,88470,89000,88040,88900,54358
2015-11-19 17:45:00,88900,89380,88880,89140,42839
2015-11-19 18:00:00,89140,89140,88650,88760,35487
2015-11-19 18:15:00,88730,88750,88120,88340,34071
2015-11-19 18:30:00,88330,88720,87880,88600,43742
2015-11-19 19:00:00,88700,88710,88320,88400,11360
2015-11-19 19:15:00,88410,88950,88340,88900,12728
2015-11-19 19:30:00,88890,88930,88670,88750,8237
2015-11-19 19:45:00,88750,88770,88320,88460,8998
2015-11-19 20:00:00,88450,88650,88360,88460,6381
2015-11-19 20:15:00,88460,88500,88130,88190,12366
2015-11-19 20:30:00,88180,88240,87920,88070,17360
2015-11-19 20:45:00,88070,88460,88060,88440,8977
2015-11-19 21:00:00,88440,88640,88370,88600,6437
2015-11-19 21:15:00,88610,88770,88370,88390,8701
2015-11-19 21:30:00,88390,88640,88180,88540,8206
2015-11-19 21:45:00,88540,88760,88340,88360,6574
2015-11-19 22:00:00,88350,88470,88180,88360,8217
2015-11-19 22:15:00,88370,88630,88350,88590,6873
2015-11-19 22:30:00,88580,88870,88560,88720,7564
2015-11-19 22:45:00,88720,88900,88670,88750,3679
2015-11-19 23:00:00,88760,88820,88690,88700,3016
2015-11-19 23:15:00,88700,88710,88390,88460,5417
2015-11-19 23:30:00,88450,88480,88270,88290,5054
2015-11-19 23:45:00,88300,88390,88160,88350,4234
2015-11-20 10:00:00,88390,88420,87570,87650,39245
2015-11-20 10:15:00,87640,87940,87510,87680,24544
2015-11-20 10:30:00,87680,88090,87570,87940,19675
2015-11-20 10:45:00,87940,88440,87880,88340,21363
2015-11-20 11:00:00,88350,88380,87980,88120,21856
2015-11-20 11:15:00,88120,88300,88020,88060,16252
2015-11-20 11:30:00,88070,88160,87740,87920,16572
2015-11-20 11:45:00,87930,88510,87900,88260,25273
2015-11-20 12:00:00,88270,88270,87750,87900,20696
2015-11-20 12:15:00,87890,88180,87810,88070,17335
2015-11-20 12:30:00,88070,88410,87950,88360,16533
2015-11-20 12:45:00,88370,88390,88080,88230,12411
2015-11-20 13:00:00,88230,88370,87940,88170,15198
2015-11-20 13:15:00,88170,88340,87950,88040,15775
2015-11-20 13:30:00,88030,88110,87790,87940,15536
2015-11-20 13:45:00,87950,88160,87870,87960,9244
2015-11-20 14:00:00,87960,87960,87320,87450,28855
2015-11-20 14:15:00,87440,87560,87260,87380,18941
2015-11-20 14:30:00,87380,87630,87330,87510,17594
2015-11-20 14:45:00,87520,87550,87290,87320,12183
2015-11-20 15:00:00,87320,87640,87280,87530,15997
2015-11-20 15:15:00,87530,87680,87460,87650,12468
2015-11-20 15:30:00,87640,87810,87520,87700,19358
2015-11-20 15:45:00,87690,87710,87480,87640,12247
2015-11-20 16:00:00,87640,88080,87570,87930,23051
2015-11-20 16:15:00,87940,88230,87900,88070,23237
2015-11-20 16:30:00,88080,88310,87950,88000,21207
2015-11-20 16:45:00,88000,88230,87800,88200,19727
2015-11-20 17:00:00,88200,88270,88030,88050,16645
2015-11-20 17:15:00,88040,88580,87950,88350,30687
2015-11-20 17:30:00,88360,89060,88290,89040,40293
2015-11-20 17:45:00,89060,89420,89050,89170,48666
2015-11-20 18:00:00,89160,89590,89030,89560,33526
2015-11-20 18:15:00,89570,89630,89400,89580,26464
2015-11-20 18:30:00,89580,89630,89140,89250,26031
